cell_id,PROT_001,PROT_002,PROT_003,PROT_004,PROT_005,PROT_006,PROT_007,PROT_008,PROT_009,PROT_010,PROT_011,PROT_012,PROT_013,PROT_014,PROT_015,PROT_016,PROT_017,PROT_018,PROT_019,PROT_020,PROT_021,PROT_022,PROT_023,PROT_024,PROT_025,PROT_026,PROT_027,PROT_028,PROT_029,PROT_030,PROT_031,PROT_032,PROT_033,PROT_034,PROT_035,PROT_036,PROT_037,PROT_038,PROT_039,PROT_040,PROT_041,PROT_042,PROT_043,PROT_044,PROT_045,PROT_046,PROT_047,PROT_048,PROT_049,PROT_050,PROT_051,PROT_052,PROT_053,PROT_054,PROT_055,PROT_056,PROT_057,PROT_058,PROT_059,PROT_060,PROT_061,PROT_062,PROT_063,PROT_064,PROT_065,PROT_066,PROT_067,PROT_068,PROT_069,PROT_070,PROT_071,PROT_072,PROT_073,PROT_074,PROT_075,PROT_076,PROT_077,PROT_078,PROT_079,PROT_080
CELL_0761,2.085830837692445,1.461318874693929,0.9449799976696479,0.9309562382007983,0.7916191594178288,1.1645454734301681,0.8247380664684999,1.7026068414040605,1.0000305770273075,1.1447729114846392,1.2136393577425517,1.6524760997296213,1.2264547615296397,0.7923300762829268,1.1836845299519136,1.1714880534126277,0.6907292669795787,1.6122584468517924,1.2349959763308749,2.5193010331006978,1.0023405898573152,0.49558717302353217,1.3431174904094596,0.9567849753719185,1.035606180740988,1.4174443105258936,0.5663496619675642,1.969906510635954,0.8889942867349868,1.3863254282133801,1.1109203983359348,1.7808366137856666,1.5236858474819224,0.7002400414257215,0.9739570742436146,1.8210449947404355,1.5643872264839387,1.5121296025160247,2.169612485828645,1.0463652287125818,1.5704023528343256,1.3512692714437546,1.1307618790156173,1.4758984131943742,1.2956027466523148,0.648191736188813,2.579069573468089,1.1471284989560788,1.9088055435327806,0.6747048563235784,1.1570287004420394,1.2575893451341267,1.3615812550240394,1.729419755684578,1.0805654171181733,1.5357454998789675,1.8705622660023318,1.4577430825259134,1.5293234194074634,1.4802026403053292,1.4210717353295363,1.3679984990272713,0.5685753864811445,2.1183841553374743,0.9670795846606842,1.9746712213724136,1.2700019887976919,1.803337723613394,2.0634524065067397,0.9392019215226816,1.26605642476216,1.3105068969178928,0.9652178220411873,1.2733217723705885,1.2826673809203035,1.3996297170287957,2.0956072680500575,2.0224678172885913,2.2498379957005845,0.8370859530323416
CELL_0300,3.7497315640557143,1.30928637422795,1.699132379353821,1.4015737337325997,4.129668275208348,9.037221968186715,3.3453009357020695,6.083654934142021,2.9282906156613073,2.6914071438552587,1.571352282891882,3.214964322471656,3.8488953237796015,4.18802739514197,2.368024625234653,2.5061383118440643,2.145558085197,1.5860299616622175,3.7762915993019455,0.7137991802105936,0.8159286732418191,1.6029067227412872,1.0364934309503369,4.2699340315088525,1.7063656581944258,3.766828725025535,4.868832564474149,2.3090152759599003,2.708106151040688,4.6461329207722635,4.053361195183328,0.6423925245283079,1.7378607038596174,3.026972977726192,2.5330114104838133,1.2268577780922443,0.7988937327430458,3.2114785751451977,1.34173215796468,2.0531971604240558,2.4274454987973964,2.018472289052282,1.2724555201828134,2.1177831835521657,1.6053232532381934,6.010288383999316,2.5294932056758572,10.379815020113751,1.008994163901513,1.8579435652532448,1.8541107526146645,1.396383681882256,1.802643905173291,1.668656508525598,1.2371089969670694,6.532440078881675,2.1168651404442898,3.8813565626458564,4.0315114724258265,5.242858502167562,1.2344343837535576,4.757995288406872,2.1288507706706716,7.548975488100074,3.049266543524157,1.1144138350502644,4.733717943410125,4.461811629336151,1.0252572220354976,3.4796748046256045,5.824724243298119,2.966309617196994,1.2407510454187465,4.0803303380936775,3.3177787294940324,1.9377970585199031,1.6885240018558922,3.3084711058232967,1.2886314165123753,2.5120538143455122
CELL_0652,1.7297398147096157,0.9847355407529357,0.7275602800686641,1.2452447284806012,0.6901838429507943,2.063854873722956,1.3208676527610548,1.0596434608888976,1.8318137132485826,1.3626250004326377,0.708511736647497,1.154553303938984,0.7664487493684051,1.4327436164215301,1.5607195438963577,2.557117528564588,1.413583910898865,0.9236435059787377,0.9500696678962012,1.0565838673865522,1.66527044936727,1.636776824673139,1.0115956565385333,2.537708888147432,2.2652486469206954,1.8346337084975586,1.098779358007416,0.6403954181829247,0.9313596021379367,1.4139937421962598,1.0135431358762295,1.3390023913763225,1.241541633410375,1.4180820017779343,0.9617843523404276,2.3699415365752854,2.446964945139738,1.889318098219987,1.8956950465399267,2.454519457158685,0.6986190218242212,0.554684330009344,1.8124801756364546,2.7477480650323827,1.1962643351479865,1.4488630467668389,1.1191416275285861,1.436138422141279,1.6109964840651805,2.334563333950429,2.3048498966166444,1.41180247614709,1.0166714974649658,1.220365449107818,1.274835008550844,2.3613537318119056,1.3084149152943818,1.9605192240137566,2.652244772081099,1.4692051109324222,1.6729402367032602,1.1818678597451049,1.7190200022076405,1.822822457591799,1.5906450446715692,0.7960676053161712,1.8981543794088143,2.6042459195202077,1.3359438619372888,0.7454905208587501,1.9977966124079138,3.5484902012126787,1.6409286633635083,0.5508925801216922,2.687788964339782,1.0149555531798167,1.4292596697905005,2.0591870102038503,2.200868735505061,1.6973927518170104
CELL_0683,2.2709678314869817,2.2376548018266598,1.6433300622147404,3.158879578599814,1.4460380518801146,1.5971090624207116,0.8809659220647567,2.0469329639514537,1.8907165429839647,1.9475807787227635,0.5343869356763399,1.0362819915152015,2.008709427796616,0.9720145814626276,1.6601266168042532,1.2718805061458083,1.8326201153627917,2.783931182689628,0.8933525939893268,1.7734610838766736,1.4760468573347902,1.1071213584184352,1.8551409719163574,1.571391251316818,1.1443409340907136,1.4388941288419141,0.9288476027009955,2.102208289509053,1.055420007113721,0.9214077000064681,2.282195572704378,0.6975777814544735,1.5788006576007578,1.758390841728848,1.045206986579806,1.1842045525359015,1.1987880863500897,1.3930770106324368,1.3190034492016232,1.095671504621524,0.9633098300100392,2.272239674129128,1.864295224775596,1.0974659485778524,0.8112412652862174,2.9869669582062897,2.3186393049528964,1.1099763782650862,2.8712779039815213,0.8682848954518828,0.8241496872064943,2.5561988753022167,1.166091048657894,1.6157394784458694,1.1030290060910164,1.558091382029167,1.2198784736380113,1.9500902541928025,1.5692382901567423,1.2802967547636215,1.5796804895857788,2.3049811984291484,1.9480070332612098,2.401684810055129,1.462586551947631,2.7880973591719873,1.0655757582961387,3.7075790901818735,1.1834125067147503,1.3038114909739724,2.4299637716711073,1.2968018812058868,0.9015629269403175,1.7511757102139935,1.6252572400627379,1.5322005801766052,2.494488994542372,0.7738481459367439,1.8475068315980134,1.4227706004613716
CELL_0306,2.0125908762777427,2.7687414398944785,2.3767476607733644,1.2114818379432557,5.000529623849633,1.5053374224206169,3.6155672898162576,3.4465862842051105,0.9054191127146181,1.998037986632208,3.1515442876004873,1.8706469255389193,2.061056181288775,2.535087581594955,1.7761136937020732,2.7574848823626303,2.2831348579401096,1.9774436111027125,1.243194130071222,2.8386973916431626,0.5244401228918463,2.6048528783102367,2.245466344363707,1.3663889564617326,0.9668726123916958,2.8603845727242363,1.9188710640094269,2.4185753498550526,0.7389931595021917,2.962251388840459,3.9110145166681916,2.0307414322439707,1.2993380854444734,2.887756214157745,1.8766315396592355,3.7359788798768307,2.2534059267476487,0.615470763724734,0.5436464190689069,1.453161037949776,2.920455699265829,1.6563282673597168,2.990018843553023,1.4959398706335951,7.671969659423075,1.9881589430668918,2.6156842205025024,1.2521587058937054,1.7316585095602361,2.993147810678986,2.1646999548440315,0.4193829819326124,3.00254967739462,3.2074922241741226,3.4504347671542246,4.304394860345181,2.480480140936513,9.368474879565872,2.560385918177429,0.5590574042881622,2.545189499493755,4.360134586924692,0.9736951257388016,1.8921219871777293,4.607600222200025,1.5860001346365697,1.929873235364185,3.5554528193007564,1.0312475326388288,2.2098959206910105,1.2422890632516643,1.8947839756317606,2.565298551823046,4.204636970366379,2.6844580596985224,1.5855152391353866,4.564600166082702,3.2194738567977663,0.6942033674068612,3.6795109505347994
CELL_0400,1.4968110275243556,2.2532732620841163,3.2784091282181094,3.6252049205578425,0.9829646767279001,2.2949105281857825,3.540373874145614,1.318059472693769,6.554368902138701,1.6541826239248025,4.104058352895993,3.3692871598838368,1.4730693281131662,2.2472458520331453,5.045429194562668,1.6126408646845352,2.475310507021246,0.9017680780869288,2.7614396507583994,1.7459247135898042,3.0474867078490426,1.3409452795617829,2.6961709311352804,1.803720164812943,0.45714729412910526,2.34601633311093,4.742885366609499,1.1527342787035668,1.5117438394098752,4.9293554544457585,3.1077207278237484,1.8269502031463807,2.6576913926392445,1.5289752542748354,9.804900671922516,3.7890692124420053,6.204559478893399,2.3517225548868907,1.0363436857758768,3.010189990869483,4.725944141063482,4.846613613573725,0.8084817865474624,2.5265486214075503,0.8532122199123469,1.5658956746549628,3.162151508822525,4.947248770676107,2.5433709672039515,1.1177889011839097,3.1887291792925474,1.335728902095879,1.8675123708036216,2.349645230250472,1.4889736880279536,3.2604672548470046,3.4954948488145474,4.124362919284913,5.234123819214092,2.042338466312798,1.0659078192065397,1.1293799651464014,6.303440813383931,5.866005227815315,4.968009870216934,1.5662685730320065,6.127964279461449,2.010110199049391,2.7342193073283783,3.654141731726564,4.743286394392964,3.0794100617605187,5.07845143087035,2.2433501851711526,1.970478093184191,1.8363801882263313,1.11669787917311,0.4152044386881549,4.157255071036843,1.9338857072743811
CELL_0342,2.9659372104073536,9.706581439327309,1.769714594069925,2.859040640156421,1.5621219060236058,2.4733979337962655,4.326046998639755,3.18848466440287,2.0929925209103772,2.072291222287653,1.0822297281390436,4.099595000382811,3.488541203767647,1.0478467698996803,2.473245525381331,1.2761923894777956,1.6932878201275798,3.6217828917701436,4.030051436664885,3.4099013246303733,1.8919816307343567,2.933904730464178,1.3999644183576918,3.4961631702233973,2.201283164079761,1.673816889913185,1.4372310217794126,3.3436528275260597,2.0500581563818896,1.6590492275424746,1.6552440253348657,1.0554833990470627,2.459394744547312,2.6442718312393714,0.9148399449773793,1.166922058899111,0.8278756031459907,4.5849043652342,3.2252213422650273,4.316290977347948,5.883558973583862,2.896623963840245,2.146741502595202,2.5020974196894987,1.5115891801374626,1.3741744784780556,1.729283701287714,1.917690503918513,0.8219174655536116,1.0598691952463148,1.0385393585930662,1.0127506663955954,3.262159420501686,1.820963108295425,1.9824666380554885,2.8001501800789987,3.646253155581502,2.925276560131465,5.945484582382679,2.279019185812224,2.5052032088833105,1.5478245417241345,0.7142404749775937,2.333558045376409,3.7371772934836054,1.4256505312686518,1.638076588182614,3.9599020231453785,2.1610791357495134,1.2788915218835086,1.2526192347741532,3.299535875842238,2.057098236543919,2.039688748793368,0.9725550190602559,2.963006796712099,4.134996527565338,1.7906020111826264,2.845091790120365,1.7434611972092808
CELL_0844,1.825459015208653,1.7142629027307683,0.6631556320266565,1.3720620236147965,1.5852764962675698,1.9576785686234497,0.5475346055565307,3.707609676886252,1.0829714042340535,0.6606262924597093,1.3817822262893127,1.3063936054838223,1.1424620118577036,1.339003976194226,2.4446762185750885,0.8632652853299057,2.9011966833840277,2.058248945115492,1.8282079637889261,0.9623967494548255,1.5922916152240407,2.935334763614914,1.7984401285566276,0.8235750646933825,0.7202964130340851,0.7119255374758664,2.3140211802061295,0.8813085757578564,1.4328693228934224,2.039210173124303,1.55298511387497,0.6607667033818653,1.0398420276019391,1.5196571348499681,1.1974513493672867,2.4180622483254295,1.180433787371839,1.6764220670398142,1.671040505134258,1.238325835769741,1.332731649202918,1.2136106919654774,2.894098807096307,2.085127316023025,3.3593088611806947,1.2839185793532988,0.6525893241404038,0.5571499163322619,0.7929970413584773,1.6826352545013312,1.8704967956773777,1.8480348586718436,4.02923723502516,0.8188991505412164,1.2785013002228662,2.0022054996657,1.358504451549142,0.791447008128002,1.8775729339720912,1.225517553521172,1.222599383710375,1.0781822381687713,1.013875268881036,1.8129313667862859,2.2085259585002377,3.3327645578285012,1.0760730822778248,1.5536311420182238,1.9613312610772293,2.482404288499669,0.9379001324359258,1.255375345963483,1.3433365436745575,1.0251328699350548,1.0936758031550886,0.8564012947251115,2.170180957136816,1.222468822057522,1.0752924790116787,0.89894915065789
CELL_0906,1.6260409361864228,1.8937724154251738,2.4346473934580395,1.387265455163261,1.1289924106792768,1.1813848139143595,1.8528987280538682,1.2744238790048041,1.8235697227903818,1.3887413363509746,2.29213406241458,1.5194395804608327,1.0221659583504834,2.263347624845732,1.0411186034975075,0.9837527064228367,1.6564042597107005,0.9587464091928757,1.4864392537459512,1.3952894266226346,1.5308741832523338,3.2044180919101484,1.6972521311566933,1.2464707286144312,4.277521983485613,1.945756976753733,1.1998455280640752,2.5595609085606608,0.6403094869292655,1.306167157187184,1.1634079840369147,1.4054187581582154,1.4846599457123772,1.1913451708847194,1.9497166848142895,2.1515065516688754,0.8159372334556628,0.7880868993955108,2.618384535045854,1.1531056442624674,0.7005693193046036,1.2639842633969722,1.5808108483509031,1.7324255076939497,1.6743589079192285,1.3235420777268232,0.7801316876117501,1.3459616330639905,1.7507308410005147,2.112895879425111,1.5735529690358196,2.2621004681017043,0.8775794969225056,1.3860837336882754,1.215394027365715,2.821153663771137,1.924192590605083,4.867144378345349,1.5035056081406137,1.8647186316160147,1.5281629382005526,0.8535826752676196,1.1969394891387632,1.4270608364305868,0.8011360765558355,1.3470140450055996,0.8030900309740521,4.754742887882523,2.147307191547015,1.6714072929886794,1.9743880450131552,2.379048585137566,2.4248905392758395,1.5043251349123052,1.2628998275853476,1.5758477252035814,1.4148459096997001,0.808196375181521,0.6532874241814141,2.022072791908234
CELL_0222,3.15871081179219,1.7973789604822041,0.8171322760333501,7.120382098220146,5.822326781547551,1.4046747148291352,2.495311784270486,1.9494210168233417,2.3157493956804838,1.7502794213910522,3.3700050900043412,1.1270042284432396,1.7571349074077331,3.75883819210594,0.6810540653823655,2.6781302729519045,1.602118665512708,5.8662397414339775,2.7113827360243676,1.3878804254555313,5.3186596869977665,2.2548119735904897,2.4078984400039394,3.790027005861684,1.5473360455452623,5.303525758764772,3.146337551877698,1.5147365960063008,1.7169255265219674,1.0472502790878309,2.676833424123857,2.0003730683049272,2.6848431629880998,0.8016977686221981,1.6252369233594506,1.2345827598134391,2.9915525169902146,1.5510221386255016,2.9511736632074745,1.6163264113588465,5.904153786556345,2.2955196157405418,3.8555262934340506,2.079196029969293,3.8717829562897323,1.3996191025947844,2.170189764493882,1.6836679215906787,6.828975430413518,1.0907163652574285,7.707173794158749,0.9757230711490389,3.461144711627705,1.5324879041812491,2.5932681163265885,2.0087017186197285,1.3521820537354419,2.336452423890206,1.7327968771783766,3.1356209937681307,1.2173909753690462,2.954957177811591,3.737696204439382,2.085595041303733,1.0063301092251957,6.292668295721514,2.9452485374953685,1.4439137726152644,2.993109822604777,0.8143222550581557,4.507851076357956,7.962093927730237,3.649001546604888,1.2191599879460697,0.6747284354526734,5.0450724960167035,2.0370781666421482,1.7596978732669222,4.477166933888434,1.5616976731667354
CELL_0286,1.6733336598679966,1.3717902701875635,5.35979765842658,2.165979331012341,2.9627428926619763,2.0742298918284616,3.62962682687332,2.1074776041507195,3.9885255905765815,0.3976585919959503,2.362720404990251,2.602976053964917,2.6718770334784465,1.1614999170110933,1.442523477283503,1.1900720154046511,2.980981342750212,3.8288459673245234,0.8300048164320212,2.5170910101079627,1.3247612038730237,6.350570470870285,3.1191803092985024,1.8018828220375056,2.052502170419379,4.846389173784866,2.303239346647569,0.7609604489142059,5.531146404133723,3.6244492154519174,1.612173642232868,3.1913004487107175,1.5401988921027339,1.5158853992602614,2.0695125372330736,3.189938400909427,2.9513811328064254,3.9079100756644776,2.9591137607698275,5.322805614703137,6.262824804508725,2.667909831882048,1.8187742840697163,1.9983610075851246,0.7009783294609244,2.253272244863009,1.5370110391829634,1.4579655370204765,2.1755287948239057,0.631683549259315,1.9990491372766017,2.515372005838229,0.8857506640354792,5.015958783032407,2.9029413778789595,4.827937604296578,2.887888350949286,2.763522281769849,5.546992528065217,4.900185370250862,7.134725910830344,2.0659172703544213,1.3815529056285751,1.1111263873621526,1.2380930966820494,3.3435166024515173,11.42514337000192,5.50224786752005,1.9981586334641999,3.5247902898703902,1.5967349282411145,1.6574505529550114,1.1964326854273362,1.245210557677474,3.1057071607700477,5.417359436577027,4.156446325410088,5.336610129914515,3.561858516076362,2.1801761715909533
CELL_0108,1.9131872866090873,1.3534173407676655,3.013500723666334,0.9854035527492804,2.3402518219493675,1.5216290736784202,6.387776417950186,3.052831583566939,2.224946223410723,1.1461243033896653,0.9820515504828895,2.9966055244991687,6.548769649060989,2.8444565658914396,2.472362851189743,2.493900763798017,2.3674446814892076,2.5143211350414147,1.4753637296423248,1.2409282415154275,2.376288795071926,5.452371374262264,3.547412200365011,1.0617794249248114,1.909585958401046,3.4466333269429255,5.529633693644912,6.5193356215450216,1.9612268949267508,3.6493116972483457,2.5845799916450907,2.0712728879286675,2.3103707503735524,2.3274544660980996,4.504596193243161,0.9582162986599855,2.94729469899917,5.604953587964484,5.25443517385753,3.1310990168782573,1.4130772235244884,3.5468751552421267,4.928151986521456,1.6338117341525022,2.7581673769491473,1.9676462780318085,1.5397309353279454,1.8420848983751519,2.4039623313954523,1.282816921441604,1.1626872965542792,1.30504349585437,2.7094358764132207,0.9235893360802558,0.5884944869867725,5.070818752411255,1.2117518673000263,1.9809856555153704,3.8704600422945474,0.9389851090466621,0.938319233804957,1.5226467755836885,3.9621341402927075,2.196822714532311,2.214782771343757,1.8640399880416445,3.1182777814283984,5.2546210996608975,13.33530065646315,2.036328885382636,5.5598365985943765,4.05341154704491,2.6122100175219427,0.5909663926422882,1.7740546719684174,1.8167370174629929,2.760137495265327,1.9768801785622456,1.5873733117044395,7.5233082411383005
CELL_0326,0.9572997220786714,1.4396574979867107,4.959030091678641,2.996335985227104,2.0635147434965777,1.2453079009727734,2.6252612040659176,2.4870471259995854,2.9263426998514435,9.999112717443012,2.993137565724652,1.467493006190749,0.9694298504233549,1.590868715202393,1.6919048749859171,3.659282768294483,1.535886148315966,1.2273742285712026,3.0735247903456533,1.5351903124818098,3.1453813056267155,1.3396241376936158,1.6767193116529835,1.569608206316562,2.848502104184033,2.041418476863565,1.069282339029389,1.0169360374824954,1.8412265451612266,0.9519298520102125,1.7358075885149273,2.5956333569609003,1.0947398870894376,3.7026594271838773,5.104666493333766,4.263496859250936,3.3243962699081533,2.866524634328019,2.5700569926100325,2.778635122288346,1.5480764794638806,2.1922923434774106,2.433091129904155,3.26947769021539,0.8572295701129692,2.5259193667050908,4.208772333634829,1.5503678362031201,2.0840769106281773,0.7275361599426914,2.3159688258223268,0.911013618067547,1.5967753914756697,2.1612648150587113,1.5463683663147751,2.0169524124524023,2.784251518050206,2.174870260061245,2.422375686878561,0.724828633120984,2.0246747208501246,0.5873371205192471,1.7549903899728516,6.7174585744168445,3.9035651101972033,0.9450136218370554,1.6065874597720535,2.0025461681829615,3.015882484868912,3.7075021931899275,5.915860752113094,1.255235520984079,2.536511872284331,0.7726615608665856,2.8459020571576725,2.990969902384166,2.252474931110597,3.294137734200749,1.327497352838887,1.0083121050263482
CELL_1078,0.6415297932596522,1.043554915203401,0.8193083441079797,1.6174667100892757,2.342091747325222,1.1395065166215348,1.3131395673812458,0.8227940647352432,1.2754704817583136,1.194821992239315,1.064850298885841,3.9650562966863783,0.9931650470251148,1.0906929410180808,0.9819560186692071,1.131845544267395,1.0291663066690697,1.9367923792984758,1.7028310180832045,0.9950232506459954,0.7695990798746182,1.9926062837791767,0.7070009434702421,1.6787079364611315,1.4903729218322366,0.9459011763933968,0.6352734450627985,1.88053986444356,1.4026310258447727,0.6558313429501332,0.9021419576982841,1.0677020331735452,3.64228817563239,3.9904359087933883,1.2077269518397855,0.8886738404134322,0.8913098677691775,1.6023299430429983,2.0528697740801776,0.854692288962858,1.6629788341290603,1.79134300993158,1.9206058935336854,1.2785333957047118,0.7723123666677171,1.0924639005854542,1.5020685250089258,1.388029244461855,1.7137789572774211,2.158513862220942,1.6317872188447882,0.9792841435840375,1.9525690866191583,1.2382134154245654,1.2115494266431597,0.9662368887221645,0.9262264047479499,1.600781779151421,2.0426354126654513,1.2194267818048021,3.61272416732116,1.6216524611042515,1.142698121540635,0.7507025209578907,1.582275275459214,1.6978621497064892,1.857911748044323,1.1728444096249406,0.8200616213534683,1.0001443889093729,1.2513371352987048,1.1564137449600111,0.9879073190569893,1.445552397480471,1.8653418020516215,1.703164673034914,1.356007199643397,1.1811594633110882,1.0697836552136846,1.4795192012486655
CELL_0485,2.245126118726806,3.496639790629719,10.244905390087926,3.9689475624800545,2.5818773681777856,5.228993829658524,0.9490404050241442,1.7458845572577235,2.3171162120162787,1.193471583161099,1.6086225186385519,0.8240077836219956,1.0332923578722129,1.9212899717200782,1.265712608951888,2.8647387378995615,2.613400300445627,2.7572823616449136,1.6443455472498303,4.260637490055091,3.0055425868243426,2.5464889193273605,2.55917774602131,1.9649783633245808,4.9092681541207766,4.414957975978245,1.7874798945140644,2.4570383260345254,1.7542785412399948,9.77014079133191,1.909548806182041,4.559322484105164,11.106828730707583,2.6916831308907585,0.7825942962692393,5.5076497096953965,1.637145772123363,1.4737226383360207,6.4725128762535915,1.019224241076226,5.263469478515413,1.9458925152868753,0.7321365551712465,3.7826448639462122,0.5763751612510756,2.1651383471025283,0.8347033669552968,1.8278857464737837,3.381093223963181,2.8678615674709804,2.5213496138216156,4.077765525030335,2.225489445640416,1.9546071367791251,2.6410806453145903,1.4963843525505856,3.7347884470841017,2.321900344319565,3.419408642924755,2.000926654833287,3.0023313405235257,3.3169080696776962,0.6625568575066244,0.9261980453277471,1.5920538410773812,2.057088456438768,4.783669964594901,2.9222804994071954,3.046454217173574,5.6126929570500055,5.081689667159345,1.2151840380707704,4.663621904158962,2.3700307531707483,1.633691709372343,1.8662288511323486,1.529134221585681,2.4222652092831645,2.1174764764340073,4.6720231155129985
CELL_0187,1.5975946659094054,1.44425586966418,0.7803913647632724,5.9681273026860735,3.272326369153967,1.523774940160248,3.3814523981972617,2.021186880911413,1.8689950848003665,1.2510066571627219,2.2486824376429926,1.522899247090631,1.2419579216058012,3.9485812378541056,1.3588474685332572,5.169228224794144,1.4494857041048,0.9032308259713845,3.04966869235268,1.7022225148806893,0.8620076975717469,2.5930291499828657,1.0165905428624507,0.6746837884842389,3.3408386585884706,5.4379218479070275,1.7562447309599547,4.604265263367385,3.6010504812191675,3.321253311495978,2.010086148572973,1.55631411900612,2.735934870520462,3.2831686533203515,1.044589538282863,1.8320310094514258,1.9865502124363683,1.8788957011144891,1.484289224581957,1.000421837138135,1.8541807198906302,1.8839427527127663,1.6758885768042955,3.2857646086875163,0.9790503182279262,2.633295032770764,0.7586322293729125,2.1388157035888344,0.5750140540780048,1.3048465832859335,2.1964253215004,0.9464784613708986,0.9501630926805223,4.011385433075126,0.8544085023697504,2.0723828496578998,5.395820287786273,2.424082664442088,2.264527349207965,1.45044741358004,1.4534254645267681,2.012414330472773,0.671708122729191,4.086273215327101,2.520713879101815,0.7798346634068152,4.119017132716413,3.3452656429141694,2.896355829381814,8.51439117400148,2.357971546883238,5.573909704539521,2.259868989632841,2.91962638468944,1.5967885021766397,0.7180662281031239,0.7438240183758212,2.115585796735972,1.9302432365298279,1.096384430280106
CELL_0374,5.3653467211308605,1.3471489380287947,3.4395217454916205,0.793057982052937,2.7458813011892382,0.898125429035333,1.0668812206824578,3.496596480915022,2.439337505915119,1.8400604912113856,0.9642556123795948,2.777260228507192,2.344176247643014,3.435109694121611,0.7850729753531519,3.228670051678512,1.6074791211257098,2.650290259015323,2.1433512500518423,1.335418306650392,1.7382146423262035,1.314905631135651,1.623947518848249,1.2898794861469998,2.8318881930756525,1.3285305259376607,3.1101222318941333,15.791233975693975,1.9076240574753036,0.8613828508035133,7.864985449047796,2.743957242303401,2.05835171690659,1.7776805384618704,1.1844699412410704,1.8164073355218808,1.3938367298641592,1.4015692042956112,3.1630394167685405,3.9859222528004046,1.9436155287633576,3.0077984228435515,7.825259875786813,1.3439365115425455,0.8350202532040424,3.668104220572812,1.432948834447185,1.6218511862499978,2.396059171912322,4.6808492601915805,2.407572559577566,0.6239400512608914,2.7591982747408026,2.55724622618744,1.3282466151833026,0.8014290670923395,1.7694381546098235,0.5588652414433479,0.761818121370887,0.9894578272271817,1.0496267814396647,3.771601535956552,2.0330003495276996,2.743205446639967,2.5215050678716686,0.8840804824409771,1.5869294724003424,1.9407267190238497,2.0548634324699027,2.9665827421724273,3.8769389221625596,2.778449643753567,6.4044892128637745,2.895366838558475,1.6149976098788394,4.8087947140711425,1.0706451880272125,3.0662861209630217,2.033815248185361,1.329895147558451
CELL_0990,0.7394461637783466,1.3579271294734565,0.9771836781609475,1.0113942448835473,1.7858130565526995,1.7006497770806985,2.283430288686285,1.1982983847504678,0.9823446469409649,1.598254431066445,1.77123313637112,1.1859872726132188,0.9985380717289812,1.277791908367668,1.5792456837863522,0.984426531275411,1.185886641228238,1.403362695485723,0.7861234002982103,1.058735289350659,1.218645619114812,2.3301123965327557,1.0996157936319446,0.5438202709400507,1.0915173728143022,2.0868763101431482,0.9283341313498021,1.5137222097842085,3.02886116219448,1.8992863598884657,1.1245828985621382,0.7550270280775678,0.6763509958195736,2.023127206636594,1.1630267600409059,1.2954714989942797,1.3156232105110242,0.6738843018224638,3.1771764546319137,0.640947337545949,0.34400285467135056,1.662771661089123,1.450796600272061,0.9651365618351906,1.2777711811989796,1.3917863280807412,1.4083657995815975,2.9337394663969047,1.3465230424215757,1.072310431182856,1.642117719032285,1.450232097664789,2.1692918399308674,2.7483359356807604,0.9136863017011164,1.6759962227718344,1.2351338533493925,2.2073363316025874,1.6102142799372272,1.1679697339561617,1.6119822864987345,0.7825111469539693,3.026411829775814,1.1109233735487445,0.8168759104116081,0.8530410536148708,1.4997624456549026,1.3864257404077538,1.1865234713009154,1.3789484683899769,2.0873602735270986,1.9882287533099798,1.7599713403108515,0.9022786718227476,0.5428936751494808,1.4979789820899694,1.4432832688724326,1.7351430300811643,1.949355750761682,1.665011253075544
CELL_0156,2.6500771556577503,1.6511303949029623,1.2728424256777238,0.92610987890819,1.0312785381248717,0.9793561615372158,1.7959953562243136,2.157684388909179,0.8796350468543943,3.8251845951729746,2.4229525229195032,9.547412568215808,1.745324900721093,8.497591985348405,3.481945123560325,0.6868729882937978,1.0893676244071453,2.693308750995107,0.7799271585739941,1.2998462438902265,0.8560704884327747,8.030341680368592,4.302416209502501,1.8159527919324585,5.514833031831751,4.733878768995621,4.885169166723531,1.5910615153153227,1.8490434734219283,1.1526281067915602,2.078759647305779,1.3667907435904698,1.1682680025399208,4.388372460735676,3.329981438354084,1.3106873263945689,3.9246305280514457,2.6785907827356654,1.8418703845809354,5.78030523218024,2.6730753313849314,6.465708558355073,3.1253390249627953,3.2907758801546407,1.1670610466176006,1.5931892986850207,5.3360113916989445,4.468987857270737,1.79499128414023,0.9883064558459289,6.024680024095957,4.2206352226890615,1.1200181978148385,1.1199354858092228,6.686772310775105,1.6412036053706631,1.6588077728219164,1.4794719631189297,2.7546268114392363,0.9606306989855712,2.566537195602886,0.9569134257596413,0.9609604331539797,0.9808056649878452,1.0037020535199277,3.4329450441064644,3.433618561664746,2.01854795841133,1.5235801461810976,5.099173770405138,3.3767164420557148,1.0972297040746783,2.7465238247637176,2.662836264292498,3.424893852509094,11.581449544410559,1.3619816772268012,3.1038830176336614,5.460889740606687,6.239787343807966
